record_id,Tipo de Vítima,Idade,Condição,driverVitima_id,Veículo,Gênero,Faixa
44673863-a585-41f5-8dd9-1b7e287592a8,Condutor,25,Ferido,8a5b445b-c63d-487d-829e-6fe5522e8da4,8a126750-ad57-4319-977f-db8a3ce379b3,Feminino,25 a 29
40535ad2-eece-4dd9-86f4-3c4c7a05f87a,Condutor,68,Ferido,15bf7e40-62f9-4ce1-8a17-f362e8bd450f,e7a8ba41-e70b-4449-b036-bcf7442068cd,Masculino,60 ou mais
65947050-5ac5-47c2-b05e-ccc3d807d66b,Condutor,37,Ferido,92d94b2e-a76d-4bea-93c8-9b095f95f8d1,4195d6fb-9131-42c7-a68e-5114f9370623,Feminino,30 a 59
d2a7b0e5-66c0-4b63-afa0-11f011b6cb6a,Pedestre,78,Morto,df268b8b-683f-49bf-8ec9-9359009a3c98,df689095-d624-4fd1-9a44-b629c2ef6013,Masculino,60 ou mais
1f48c431-f6b1-4e83-b39d-85e3f198e0da,Condutor,37,Ferido,fcaf3faf-8069-4923-82c1-a6a3f460bc44,226fafe4-020a-4496-a5a7-d085fc927e04,Masculino,30 a 59
55477192-d4fb-4e73-8b89-de58fd522106,Condutor,45,Ferido,795e9d0a-4da1-42f5-81e1-30cf701fd5da,9d39dcf4-52f0-4ed6-9af2-c480a9cb2065,Masculino,30 a 59
ca34fc94-0cba-4807-80c3-3cd91f17492e,Condutor,41,Ferido,5bf31e1e-6b16-4e9b-a1cf-23f7e6636cf4,d358cea7-8236-4479-86fb-9d967901aa85,Feminino,30 a 59
4ca6dc6d-3469-4b70-8093-2141a3213d48,Condutor,35,Ferido,b686ece2-2cdb-420d-bb3d-488eefa85498,bcf95e84-755d-4042-8f6b-feb6a9db7ced,Masculino,30 a 59
12d783fb-59ef-45a6-980d-c177dcec5dcb,Condutor,41,Ferido,799cdc48-ebba-4b20-b7cd-cbffb6dc030a,4cfe2d8b-04c8-436b-8c3e-4e149c4faab5,Masculino,30 a 59
e2be628e-f66e-4b19-92d7-3c94cb8843d6,Condutor,14,Ferido,78c5412f-5e8a-4d54-a3dd-4c9c0b8f616b,377206f9-da57-4274-ba3f-f2f646e2d9a1,Masculino,11 a 14
58a880cf-dfe8-4ce3-8092-4cff6c980070,Condutor,25,Morto,dde03690-dcda-4759-911a-733cdbfbd082,3af131cc-06b2-4e06-b0c0-a00318548c6a,Masculino,25 a 29
a06ae340-11c8-4031-94be-702b584c3393,Condutor,46,Ferido,ee0c3df9-afaa-4f26-ad36-54ae1c34b9c9,992b6656-57c0-4016-9121-e0834e2efd2d,Masculino,30 a 59
5cd9acc1-814b-4157-a432-289b21ad8b87,Condutor,20,Ferido,92bc61e8-aba7-4d98-87f8-0ee7adec7e8f,f2b9cbac-b1ac-4e0b-a7d9-3cf405ef7f48,Masculino,20 a 24
84e7c269-e454-42ff-a7bf-5b82d53a7793,Condutor,29,Ferido,565279a5-4667-4b65-aaa2-8d5d8306d244,80d339fd-6ccb-498e-9436-05f5871d7867,Masculino,25 a 29
05b36f3a-17e6-4c83-8167-259b49e2c952,Condutor,12,Ferido,db10948f-244a-4771-9f7d-79a19d7ccee2,30676342-e22b-488b-97ce-c60ca7df2fc2,Masculino,11 a 14
2fe186c8-56f5-4583-bd9b-ee64b8b84a57,Condutor,14,Ferido,e8144c65-1183-47b4-8897-487b967af6de,3cbcfd1f-43c1-4808-b073-41cca3a919c7,Masculino,11 a 14
97e19139-05a9-4091-aec8-5c3c5e03f1af,Condutor,SI,Ferido,4d3e9436-88b4-4f65-a2e2-d178526f36fc,677c7a09-7a4e-4f68-bb0c-23dd20f26541,Masculino,Sem Informação
804f97d4-1698-480d-a647-dfbf735fca69,Condutor,29,Ferido,91c5bbad-2b6b-4838-8473-bf1d3c797be5,d64032fa-3a55-4d5f-a52c-207471e3ae3f,Masculino,25 a 29
d4ad0bdd-d2ba-4305-b284-b542d784e941,Condutor,31,Ferido,573503f9-11d8-4c72-89ea-3faabebdae8b,d61e9bed-e5d8-431e-83b8-fa3e02d6116b,Masculino,30 a 59
9b7f8241-f366-4f40-a74d-8a1923ebbb99,Condutor,32,Ferido,8e3ee072-8cc8-4f58-aabd-b7900cc4fbd0,f1178ce5-95e2-4dd0-ad08-d76f32b60930,Feminino,30 a 59
857cd5c5-22ab-4c3d-ae47-ff3ed15c6588,Condutor,9,Ferido,c090ab54-fd98-46d7-9473-e5de9a87d330,a73a02fa-aec5-47ae-95ab-c41ab20631c8,Masculino,6 a 10
489b5246-57d2-4cb6-98f2-7c0a70787fe4,Condutor,52,Ferido,1e072203-917c-4fb0-9d38-fe9ebf528ee7,b816239e-3d22-4097-977d-d5ceebf8f5ba,Masculino,30 a 59
54600ffe-9cf3-4dad-b46f-dd25641a696f,Condutor,24,Ferido,6d0982ec-1ce5-4fad-a6dc-109a4607d3b3,82a86acd-6fbe-41f0-b602-90373738807d,Masculino,20 a 24
c5069cb6-4ac6-42c0-8ac5-559140941172,Condutor,25,Ferido,db07bef6-d421-4763-ba73-2b2e664745d6,5391c14c-04df-401d-b01c-147da000fc05,Masculino,25 a 29
058cedf3-7bca-4aec-b9e5-53e2f4a7e4f9,Condutor,66,Morto,17434bdc-839f-489f-b1fd-23b6ab757ee2,c95f8aa7-bf7b-49de-9e60-d06c664e261b,Masculino,60 ou mais
ab1f8efe-9fdb-456f-a5d1-473910a5ab03,Condutor,31,Ferido,25d7507f-f644-45b7-b939-0401ddd03c63,83d6c70f-53a0-4efd-950b-1625d8e48575,Masculino,30 a 59
58b0bb02-4172-4f29-b9ee-6d1f873b58b7,Condutor,27,Ferido,06c1d73d-09c0-4d2a-b89c-e004921e94a1,f8aacc88-5db4-499b-9799-e2478f6b49ff,Masculino,25 a 29
e467ae86-f13d-4b49-bc8d-70ad6d517429,Condutor,41,Ferido,b9ca26ca-583b-441c-9940-37d2b2b191f7,4f5413e4-8ec4-4260-9cad-c426fe2fbbc3,Masculino,30 a 59
b44f173e-a2b4-4a25-9b8b-63de48a44057,Condutor,48,Ferido,83cc32fa-e7bd-4930-8319-15286bf386f1,3ab17f29-623d-41c5-a30d-63de04ae3b45,Masculino,30 a 59
5a6a473f-1fdb-40d0-88f2-b5961c21b19c,Condutor,33,Morto,f4421044-dcc4-4106-a4c7-6cdd98701619,f7472df0-fd79-49f9-a228-35364a728011,Masculino,30 a 59
53052eed-9176-47fc-b502-ee71487dda24,Condutor,36,Ferido,d5b8284f-1149-4c3a-80bc-a5f0a4bf513a,47fd7044-89c9-4b59-8ab1-9d63e0ad87e1,Masculino,30 a 59
a90f42e2-14e7-4380-b655-96f756cf1c70,Condutor,45,Ferido,d02a90fe-445a-47c3-87e5-f5a0b7050558,75777437-7262-4bb4-98b9-068020b3e94d,Masculino,30 a 59
c9adf9aa-8422-4472-85a6-bb238e129ccf,Condutor,SI,Ferido,48387685-1fe3-4854-872f-9ce0311e604d,a4c5afdb-b565-4c6a-84cf-46529dd36dca,Masculino,Sem Informação
c9adf9aa-8422-4472-85a6-bb238e129ccf,Condutor,49,Ferido,2fe2a7cf-5833-4edd-bbb2-147ae93e00ce,a4c5afdb-b565-4c6a-84cf-46529dd36dca,Masculino,30 a 59
c23256c7-be95-4889-8708-20daa6a2677a,Condutor,41,Ferido,0ab6a581-24fe-433c-87bd-4f773cd38e8d,06834c7e-1fa2-4eba-9009-7e943d5849f0,Masculino,30 a 59
e63bd84c-a119-4a48-b3c0-c7df31d73544,Condutor,18,Ferido,74381df8-f745-415e-92fa-751a958b472b,a4448095-0e5f-4d17-8959-03f6998c95ab,Masculino,18 a 19
c8f05d5b-edb1-48ce-ab71-70c9ab04a447,Condutor,49,Ferido,fa82cf41-257a-4a9c-b71c-ed131c1c691c,1ffc58c1-39ca-48bc-9d8c-a10b40595690,Masculino,30 a 59
48abfca6-c13d-4c08-8376-df056123e6fa,Condutor,17,Morto,352cdc88-d18e-49d2-ba3f-644f7840e88e,96e496dd-19ca-4495-8ee6-3834d933f371,Masculino,15 a 17
6a2711c0-387f-46c0-b9a0-83ab42bba2cf,Condutor,44,Ferido,18ec0992-1fb7-49b5-b2e1-2364b7b489fe,eca1b101-f774-4bcd-8e26-dbe2d28d1c60,Masculino,30 a 59
0179e9c3-0fb2-48d2-b91c-488e83d439d0,Condutor,54,Ferido,dc055f93-dceb-4099-9892-d6b3e5e17c03,e64aacab-0457-4d8f-9605-8440242cd5fc,Masculino,30 a 59
a07a943d-4ce4-4a40-bdfe-cf3d37e93d9e,Condutor,13,Ferido,884e392a-bd36-48fe-8742-9769b7ead2f6,b003d9ac-bd10-43a0-b89f-1deed4638213,Masculino,11 a 14
8086edf7-8704-42a7-a2fc-62522a66adb4,Condutor,SI,Morto,abf24cbb-949f-4ff2-96ff-f4029f904fb2,2a810140-0849-4401-b7b6-332da8808593,Masculino,Sem Informação
8855f77d-3e90-40cf-89ac-65897cb40990,Condutor,49,Ferido,4c6ff426-fef4-44b8-b919-191f47d4e401,cf97ef19-40a2-404f-b0e9-c7ed01636909,Masculino,30 a 59
63e5de8e-8433-446e-ac1e-a376971e8438,Condutor,58,Ferido,36f61ea1-3268-4e0c-b2ba-7f7887a88460,ec061f2a-6337-4556-897e-cbdf1d740ffd,Feminino,30 a 59
caf1b186-f011-420a-b50e-a8b1b260fa81,Condutor,53,Ferido,240cfb63-0594-4a1c-9633-97a204456a4f,56436157-4bc8-48c7-8bd3-ab344e77e196,Masculino,30 a 59
d037ce13-149a-4809-835c-83e844e1bb6e,Condutor,46,Ferido,4eca82fc-103e-44c2-a066-0936a1580a67,c1ef08b3-2caf-4e18-a1b5-9e0c5930d4ae,Masculino,30 a 59
5cf8103b-007a-4423-a15f-8a74d423331b,Condutor,44,Ferido,8ef984ed-00a0-478c-9aaa-0910d667beaf,380851d5-a630-40a0-93bd-b229e06f69a1,Masculino,30 a 59
6d3cc43e-e654-4b4d-ab20-7125fe26c0be,Condutor,15,Ferido,50816b3b-67bb-4efa-8193-0813aba547aa,86dd2243-ec62-41cd-94e4-5e1dea305b23,Feminino,15 a 17
949d16a3-2b06-4a75-811e-f1b4d70dfeaa,Condutor,18,Ferido,943cbd38-7d50-4993-9bfc-fd8cb9ad1299,5c13c50f-3108-4238-ae4a-94f82ae207d4,Masculino,18 a 19
d95a5972-aa67-4125-80a5-0c713d024494,Condutor,48,Morto,5de9fad8-d116-44ec-bf4d-d8b1d63d7229,d55ae778-b32b-474d-958c-26998b8cb468,Masculino,30 a 59
18e4d7bd-9bfc-4e2d-8b5e-01fa62423f3e,Condutor,51,Ferido,8f351bd4-78f9-4fee-98af-c6acae944fad,a17f88f4-c568-48e3-af1f-9e37bb303eb3,Masculino,30 a 59
15110c60-b0a0-44ac-803a-585a338cd9e6,Condutor,45,Ferido,60b0b4eb-2f58-410f-b0bb-d3bd02e84bdb,01126e43-9401-4b69-b90b-26ede5dbab5a,Masculino,30 a 59
d686abb4-8179-4f66-a0e2-69910de1937e,Condutor,34,Ferido,d2e37adb-3bdc-4201-ad3f-a6bf6879f2f8,5ba85100-97d6-472d-9c74-397ce9da77cf,Masculino,30 a 59
88cc3ff5-1d2b-45ca-8445-1915b6e7e5b9,Condutor,39,Ferido,04b2fc17-4893-46f6-94d0-d52630529d95,538531d8-023d-4601-bee6-11932dd288d8,Masculino,30 a 59
bd45666f-f05d-42b8-8909-bacf387ce907,Condutor,SI,Ferido,702b3e25-599a-454f-9a1a-300cd86c1428,354006ec-ea93-438a-8ce1-0803313bfb97,Feminino,Sem Informação
bd45666f-f05d-42b8-8909-bacf387ce907,Pedestre,SI,Ferido,8a0b491e-8b34-4a14-8184-6cd127b7f964,354006ec-ea93-438a-8ce1-0803313bfb97,Masculino,Sem Informação
d0295ba7-4821-472f-a7c8-93c60ce47f17,Condutor,41,Morto,511e11c3-4994-4e13-9575-37205609423b,24010ba8-9b99-4207-8431-1b68192385cd,Masculino,30 a 59
7e7457ae-3582-4950-b593-6a067aec0ff7,Condutor,34,Ferido,392d88c7-ca02-4e2f-a2a2-294987120681,c3dbc0cd-623e-44fe-a2be-d84bcf41afc1,Masculino,30 a 59
f8742a6a-c1c1-4b47-a0bb-060572e64a98,Condutor,37,Ferido,acd515f4-3455-4de7-ad4f-492480204368,6daa30c1-462e-416d-b379-ca0f54d00c16,Masculino,30 a 59
58a61243-3c5e-4674-bc6a-0df86a0531af,Condutor,37,Ferido,0babf61f-6120-4fc6-80c3-513aa8ed25bd,008c2712-7479-4afa-9be2-bf41a9b5fc4c,Masculino,30 a 59
b3f4276a-e59d-4acf-8723-35e6e7cf9265,Condutor,17,Ferido,c8ab4c51-0857-4807-9d94-fb68bb436b8c,059a7ada-ff8c-43dc-9b3b-1f67924fdc2e,Masculino,15 a 17
2c8586db-1f7b-4464-8bfd-4a84c4ffb2bb,Condutor,SI,Ferido,25050af1-5480-4862-ac33-b4179870f0f5,65bc59ce-c7a1-4697-a362-b9c4a6cef1af,Masculino,Sem Informação
c9a47f61-5cfc-4bfc-ac56-9129738095b7,Condutor,32,Ferido,b8819a26-b10d-4974-b15b-139f6c7ace73,5ff39ffb-e832-42cd-9d54-b34fa97cf13c,Masculino,30 a 59
42292786-073e-4dd2-9529-fec7ba5bef45,Condutor,28,Ferido,0c11e8ee-e710-408a-97a9-d0cf305b9ce9,2b536b42-e992-41d8-a874-d1575de0ad7d,Masculino,25 a 29
590842ef-d37e-460d-9ef5-920e531985e3,Condutor,48,Ferido,f1110a1a-da28-4209-9d6f-7fc75d712e5e,6fb35698-9a46-4418-a0a6-570d7ac4008d,Masculino,30 a 59
e6700a08-a7e7-43d0-b819-e03cc7d8d865,Condutor,7,Ferido,7cb90d58-8814-45da-9735-601f197641f8,a48ccedd-41df-4808-a1f0-5351e0066995,Masculino,6 a 10
90672553-d622-498c-bca0-5566b14886dd,Condutor,28,Ferido,f63b9701-a614-40b5-a6f2-c288e0e506f5,6482d639-4b0c-42b9-ba37-0a65d9151ad9,Masculino,25 a 29
ee2b68b0-85f4-40dc-8ec2-143fe5ab49fa,Condutor,33,Ferido,2c140aa9-f9eb-44b1-b00a-cdfb51781530,0933fbb5-19c4-49f8-a94c-eb8cb4837323,Masculino,30 a 59
87345ddd-ed07-40ac-bbb6-5ee66e692111,Condutor,38,Ferido,7bf6fd26-943a-42cf-94d1-54cee9bb0460,23aa62d8-17c2-4cfe-85f0-483f4d7c5afc,Masculino,30 a 59
87345ddd-ed07-40ac-bbb6-5ee66e692111,Condutor,19,Ferido,9c4eb41b-afae-4636-9d54-b99084accfa4,49fc329d-1d93-4bd3-b41a-9fc2cb54bd31,Masculino,18 a 19
b6fd2a8c-f45d-4310-8b0b-a7dba5aae04f,Condutor,44,Ferido,8f1afef3-3f6e-4429-89b3-81c64ca3d602,6cc809bb-446e-421f-b747-ed7eb60ecf09,Masculino,30 a 59
1ca0ccb5-cd7b-4589-9897-052d265f1935,Condutor,25,Ferido,199d3e49-79e5-472a-9f1c-5164ce8b0f7e,706b8385-f43b-4d0c-a18a-dff04e7ebac1,Masculino,25 a 29
86ec2dd9-f24e-48e1-9473-950a22c281ff,Condutor,44,Ferido,1e22571c-e309-4514-a441-2ed2594d31ee,29ef1a53-a74c-48d5-a03e-5b2bca93daf5,Masculino,30 a 59
e1171000-7c7d-4e67-8d49-b95d573a77a1,Condutor,30,Ferido,ec4097e5-88ae-4da4-aed1-d0a00cb54aef,e0de62eb-109d-4c7a-9cf8-f1d04b2c7572,Masculino,30 a 59
df719da9-839f-49d0-844f-eeb50d5f1e69,Condutor,6,Ferido,8150e22f-f050-49ad-8586-539fcd56672b,286230da-17ff-4a45-b67c-f2c5e04aac56,Masculino,6 a 10
b3a42e31-6d00-45b6-b4fc-1163c493c7ac,Condutor,24,Ferido,c9f1807e-7277-4f3f-8365-11ab5ea2aa53,c35ecec3-bc18-4e72-a427-b495df5d7bdf,Masculino,20 a 24
7b08c6af-e32b-47ec-8df0-9320b909cc2f,Condutor,17,Ferido,a63d48ec-0661-4c8d-8a28-7783f0e3c5ba,c291170d-a6b7-442b-8d25-729e727ce0bc,Masculino,15 a 17
40fc0cdf-4b6c-4c7b-88dd-7813709df41d,Condutor,27,Morto,64b0f60f-aa24-4e50-ae28-9ba0e53a58e9,38d4cd07-7a97-4daa-8a8f-3069d081d9fc,Masculino,25 a 29
178debe5-40ed-4a77-b718-cf6c0c9bd0c3,Condutor,30,Ferido,f9c485c8-249f-4bfc-a3cc-7383865de719,546765a4-fa5c-408d-804c-c9c2ac29987e,Masculino,30 a 59
c111b239-e583-412b-ab3a-11dd139b9889,Condutor,SI,Ferido,b95e9181-4152-4040-a1f6-fc1b1769a86c,804c769a-0fe1-43c2-8368-cebc0d395f47,Masculino,Sem Informação
db6173ed-10d2-45ad-ba97-2ec63382d0fa,Condutor,19,Ferido,1083f9a5-3b5b-4d50-aa48-a020c83d443c,32ef2333-f28c-4558-a40f-3d088cf0d2b1,Masculino,18 a 19
2ca7d11b-e909-481c-8315-cd4e8e2a5842,Condutor,23,Ferido,88f7fe13-235e-4c54-8935-8cda31d026e2,60d10308-2a39-4888-9d9d-18d702dac8e9,Masculino,20 a 24
60db9104-6ee3-4935-8100-346f277d6eb1,Pedestre,88,Ferido,5bec0fb1-b041-460f-a4c0-ee3d777f34b9,217d9768-7252-415f-80a6-422288976e23,Masculino,60 ou mais
2645a1e3-4995-4926-a898-cd1333d8cf96,Condutor,18,Ferido,d41bcb9b-9d3d-4def-a938-1fdd16b40a9e,e81918cb-eabd-4337-a47d-619bb51893d2,Masculino,18 a 19
3470f72d-053d-4e98-bd80-6bc8193ee2da,Condutor,30,Ferido,b45dd042-1291-4768-a279-721e12381c6f,99125997-b7f2-463e-9305-faf83607587b,Masculino,30 a 59
beecd2c2-9c5f-45a3-bc5a-ebec95f294c7,Condutor,29,Ferido,62779008-99e7-4a6b-8258-a1cde1192668,6af47c80-4950-4a62-8133-b8704fad29a5,Masculino,25 a 29
dfa74877-49da-4eca-819b-ce5c16b3679c,Condutor,23,Ferido,f244e79a-806a-49bb-9893-fca081a72590,36843adb-7709-49e6-b9cb-b2aad711f593,Masculino,20 a 24
fbd3c307-f923-4005-80dc-7ea21582d539,Condutor,23,Ferido,84b970ab-0e43-4d93-aa50-9cac62ac1568,d9c1da71-89e1-4e4d-b60a-3af93b6a55e7,Masculino,20 a 24
b6ee814e-81d6-43c4-94fc-00239f5e17c4,Passageiro,25,Ferido,81acf0db-8618-48a0-a1f9-5191e17c3559,6cfbcbfb-0905-4ba5-b91e-73aa8305fba6,Masculino,25 a 29
17cbd803-2baf-435d-9126-9a3a7cfc9f02,Condutor,13,Ferido,c205ceeb-afb2-4c6b-9d71-2b56a76d9ded,a79e5e35-7f7e-4c86-a757-e1850fbbae15,Masculino,11 a 14
94007e59-6597-4354-924c-b1abd5277193,Condutor,27,Ferido,9771d6ab-5687-47bf-8cff-ddfc914380d4,6663137d-0365-491c-8a42-603f4cdd3319,Masculino,25 a 29
7cec21e1-fee1-4a4d-ba0c-b266240a820d,Condutor,20,Ferido,b1262061-cc94-4072-a0e8-e62ba700dadb,f3eda412-51f9-4b5e-be83-4766fc347154,Feminino,20 a 24
260f3354-5b56-4765-b496-f068320b81e5,Condutor,43,Ferido,ae523e27-401c-4dbe-abac-c588b10c48d5,819ba7ad-494b-4078-a47f-813768e1aaf0,Masculino,30 a 59
1241942c-d4ca-4839-8472-676ef4acfe00,Condutor,12,Ferido,fafbbacd-8b69-4f2a-853b-652669960bc0,a15964f2-ad4c-4c00-be67-df6fb4a974ee,Masculino,11 a 14
b2549960-a2b9-4093-91b9-072e81a79992,Condutor,36,Ferido,89ea8029-fcb5-42a7-92ce-1033ed6042ed,cd52d734-8ae8-4dab-8bb0-97264aa91944,Masculino,30 a 59
88c76ec1-8983-4d05-99ca-423cdff70e00,Condutor,23,Ferido,be3a07e2-bfbf-4d3f-a28d-310006cb0a31,4e1550d5-908e-4cd9-8da3-088dfef6a9f5,Masculino,20 a 24
cc39762c-8dd2-45e9-be69-b4c9ee22a663,Condutor,37,Ferido,e00aa213-dcb1-47b9-bcad-991e5ae1a164,79d7ef99-ea8e-48f8-9417-50a3d094f020,Masculino,30 a 59
4ef08033-dfb3-4cce-a74e-188853b79f44,Condutor,SI,Ferido,7b92469b-e15b-4a9b-a6ad-89279cd36721,2e3fac19-4a30-430c-b583-033884793fdd,Masculino,Sem Informação
71444808-7f99-41a1-adf8-cc10e07c68b4,Condutor,19,Ferido,4f5865ba-f030-49f6-b63d-61d5d72001f1,9e905989-b69e-452c-b8f4-de8ae705a443,Masculino,18 a 19
c7e55dca-784a-4392-8c7a-c75d698e5113,Condutor,47,Ferido,c85eae21-9b60-46ed-9221-4af5d0a0dcd0,234ae66c-53cb-4d45-b1c1-b7e2be4a20b7,Masculino,30 a 59
3b2e3cc0-f3d0-433d-923b-d289bafa7087,Condutor,9,Ferido,e0223fc2-cbfd-466b-9e25-9e036a9ea1d7,7be7a379-a596-4144-9cb1-ae451f6ec603,Masculino,6 a 10
279b21f4-9fc7-43b3-8ed9-71f520234485,Condutor,15,Ferido,429c25c0-807f-47d3-b24d-e0073f4ea525,d798461e-e2be-4647-bd47-e44ea4601b7d,Masculino,15 a 17
78e62aec-4336-4d54-ad61-7e558acf9cea,Condutor,28,Ferido,2a05824f-c683-4d4b-82a8-eeb40debd3ea,acbb8b50-6dd4-414a-9070-6c4d68533442,Masculino,25 a 29
db6521d4-9b0f-4838-b359-55963e6dc6f1,Condutor,18,Ferido,205d9b23-765e-4bb5-85e0-c5ea2b62e5d2,56056a4b-9f2b-4c0d-abdc-1ac7c2c59c05,Masculino,18 a 19
738b97f4-679d-4d27-b521-8896e3ccb327,Condutor,54,Ferido,52527857-b6d0-4fa8-b122-d9e913ba23ae,1783f399-93da-4074-98f4-00ab8927d534,Masculino,30 a 59
ff226242-2f60-4fd5-b1e9-b1bdb77eb22c,Condutor,18,Ferido,69b53cd7-6829-4c39-afd3-453ccf6465ff,03143a0d-b3df-4cf7-9947-a91291069ef6,Masculino,18 a 19
ff226242-2f60-4fd5-b1e9-b1bdb77eb22c,Condutor,16,Ferido,bdeee0b4-54cf-4f6b-a7e2-cef2986c5ac0,b7d546ba-f006-4288-9f04-b1a12a1c4c5d,Masculino,15 a 17
7258128e-ec8a-44b4-b2a2-7a14fded3582,Condutor,11,Morto,eff1fff2-b8a4-4712-a93e-38bf3f3d5477,4609d6c8-e55e-4b63-9230-82fe8b048fef,Masculino,11 a 14
037b10f6-e91b-43ae-8c31-939493cc7bc6,Condutor,30,Ferido,a6f42926-2fb5-4cf0-a184-431264b51483,6fe5cd41-a64b-4e33-b0cf-e2bbbd7ce4ab,Feminino,30 a 59
e67f7c22-c7ad-4b78-a7a2-88a0cb3b6ee6,Condutor,14,Ferido,f299d94b-0d7e-498c-9997-ad8a4293273f,47d720b7-cb57-4709-9a76-b667237f17ea,Masculino,11 a 14
09db15c2-2b44-4b81-8271-f76ba946c97b,Condutor,23,Ferido,f6a3ae43-94e2-439a-a78c-2c8dc3ecc95c,9d75535e-c48e-43dd-980b-991f154a6e81,Masculino,20 a 24
a4d125a4-745d-431b-b51e-cad49ecce6b2,Condutor,53,Ferido,dc731601-eb57-40d2-858c-c48caf291b24,4d5ddddd-df79-43c8-96cf-ab198f212db0,Feminino,30 a 59
5d30cb5b-e59f-48be-b5d0-109e7f172fb9,Condutor,24,Ferido,c90aeec4-93cd-4489-9fdd-df54f5115d15,549a2065-2f3d-4fe4-8e16-da54f8cda3ca,Masculino,20 a 24
f367d296-d7dc-43d2-bac8-ed6e61a8ac9d,Condutor,19,Ferido,608b0167-a1a3-48fc-9dc4-ecfaad7aa95c,dc1551eb-7a93-46e1-af6c-5261c723d3e8,Masculino,18 a 19
173029f5-731a-4d52-8579-ecff51c2f9cc,Condutor,SI,Ferido,fcf3a13d-4215-4051-b4f5-31b51c5a6c0d,54bf9b20-98a9-43fd-b8f1-4967fc0bb8f5,Sem Informação,Sem Informação
1c9aa41a-e471-4352-ac35-0367e3eef87d,Condutor,SI,Ferido,02ff6739-0962-4fbb-ba75-4cdf5e3aa9d7,3344fa21-eead-40fb-bfec-6bf0f0710f8c,Masculino,Sem Informação
fbf43095-edaa-49cc-88cc-92fb1a931dca,Condutor,12,Ferido,85dfc021-5ed5-4a53-a323-7556d4bc4ab1,611a3049-79c5-4b81-9e79-6914b7adbf98,Masculino,11 a 14
cb4870ce-2476-4b0c-af7d-ecf40cb74b3f,Condutor,27,Ferido,d2032470-70d9-41b8-ba50-7247ef866f9a,fa492b1e-89a6-4b17-b799-7c74c0f8c2ca,Masculino,25 a 29
619983f0-af14-40d1-9bca-85ef9223383b,Condutor,32,Ferido,59662aba-c3ec-4343-97cd-54a7f3879b39,8e807ce6-0a87-46f0-ba7a-585d55df544f,Masculino,30 a 59
49a6e748-a555-4aa3-863a-b5ff730b8da9,Condutor,39,Ferido,bd57076d-eab6-480d-8401-e103b82bb838,43a69012-eee3-4f77-9cbc-c705760a3b83,Masculino,30 a 59
07f71c45-acfa-4cd9-a99a-77e53778eea9,Condutor,SI,Ferido,76f96fbb-55b4-4723-84fd-d86f82b498b7,72a8aa8b-44cf-4746-a545-4f3207e922e0,Masculino,Sem Informação
d477178e-2f96-49ba-b348-731343e4f532,Condutor,46,Ferido,afd5a2d2-8072-4fab-8e0c-e062392c37b1,8f911cdc-4595-46f6-88fa-9b7d2a17429e,Masculino,30 a 59
ce94af8b-cf9f-49ed-bd1b-ba588e1ef10e,Condutor,SI,Ferido,c65e558a-b61a-4b1e-8bae-6a50149da41a,27db8dbd-c4c7-49f5-82f4-6d390e16afed,Masculino,Sem Informação
e7888cc9-e9d2-469c-be38-8d673e837ec9,Condutor,34,Ferido,06251ed1-2258-4e17-843b-7d03b2362aa8,133c1cb5-1d03-45d4-8309-05ac921135a2,Masculino,30 a 59
d881eb64-694a-45ed-901c-6aa649308855,Condutor,46,Ferido,c8941ee4-890a-49b6-8d30-dad77ceac658,efe697e0-9c5e-40bc-a2ec-9fe0891da1b2,Masculino,30 a 59
e8939210-7c57-432f-b314-028d861df467,Condutor,32,Ferido,7fd710b1-7c6d-4d92-994a-5449fb8cbe52,b2bd03a2-5a5e-48c5-a7da-ddc74153abfc,Masculino,30 a 59
d1023dd6-9934-46ce-a2a0-9fe56c76ed05,Condutor,37,Ferido,0b10f285-8d51-416c-87bd-8123d043ee9e,fd6269af-1470-4cac-84b1-79874313df0a,Masculino,30 a 59
ae848995-cbba-4b3b-a53a-799d9302ef6c,Condutor,56,Morto,acc72744-1b7b-4bb4-b713-6451cf3b66fd,ee8d3c9a-87f9-4015-9f20-d8696282d54a,Masculino,30 a 59
37e4d356-ee0c-496a-a0af-2e0f3be63cc1,Condutor,20,Morto,2b3b2883-f518-4807-b0a6-7696b3683422,fb48aee0-a77f-46c2-802c-52cd889dc147,Masculino,20 a 24
5de8adad-774d-44c9-8881-861df112c0ad,Condutor,46,Ferido,d99b5d6d-bb33-498d-99dd-c0b0f5de4708,97811d93-6a16-4553-9a7a-d243e44a17bc,Masculino,30 a 59
dc60cc36-0c56-4c92-bc61-11c3171f3d3d,Condutor,19,Ferido,3aa8a43a-d6be-47f7-8385-efdb2d93b5b6,3e0d5853-81b2-493b-bdf5-bcc5a88f66a0,Feminino,18 a 19
34503522-9ef5-49a4-9584-64b164f80cd5,Condutor,12,Ferido,bcafb321-64c8-4cc0-b75e-933c59b08b09,0894566e-b85e-4c80-890c-3dcf6a7956ae,Masculino,11 a 14
9a6bc138-d2cc-47bc-af6e-e5762615b78b,Condutor,41,Ferido,52993d66-6201-4595-9b85-d82cd160b881,0543f0bf-9fa2-476d-953f-fba350295808,Masculino,30 a 59
