record_id,created,modified,occurred_from,occurred_to,lat,lon,location_text,city,city_district,county,neighborhood,road,state,weather,light,Veículos,Mortos,Endereço,Severidade,Vítimas,Tipo de Acidente,driverIncidenteDetails_id,Feridos,Subprefeitura,acidente_id,Distrito,Acidente
,2019-06-11T19:49:00.605406+00:00,2019-06-11T19:49:00.605458+00:00,2016-12-02T15:37:00+00:00,2016-12-02T15:37:00+00:00,-23.554579,-46.69368,None,None,None,None,None,None,None,None,None,2,0,R DELFINA,Vítimas Feridas,1,Colisão,78e3bfd3-ff75-4f97-a086-f47a67b7faf7,1,,D121600475,,Colisão lateral
,2019-06-11T19:50:04.821109+00:00,2019-06-11T19:50:04.821162+00:00,2016-12-02T15:10:00+00:00,2016-12-02T15:10:00+00:00,-23.498194,-46.43057,None,None,None,None,None,None,None,None,None,2,0,R JOSE DE AGUIAR,Vítimas Feridas,1,Colisão,eb0a0ca7-35d5-4284-a6ae-e9e41eb7235f,1,,D121600782,,Colisão
,2019-06-11T19:50:33.095257+00:00,2019-06-11T19:50:33.095309+00:00,2016-12-02T14:10:00+00:00,2016-12-02T14:10:00+00:00,-23.523018,-46.658446,None,None,None,None,None,None,None,None,None,2,0,R NORMA PIERUCCINI GIANNOTTI,Vítimas Feridas,1,Colisão,bb27ae0b-928f-4ba7-838d-b068d3a43588,1,,D121600901,,Colisão
,2019-06-11T19:50:16.524246+00:00,2019-06-11T19:50:16.524298+00:00,2016-12-02T11:54:00+00:00,2016-12-02T11:54:00+00:00,-23.505295,-46.493598,None,None,None,None,None,None,None,None,None,1,0,R ARLETE,Vítimas Feridas,1,Queda,a3913650-046d-444a-b70b-ed23ba205829,1,,D121600832,,Queda bicicleta
,2019-06-11T19:48:28.226251+00:00,2019-06-11T19:48:28.226280+00:00,2016-12-01T14:10:00+00:00,2016-12-01T14:10:00+00:00,-23.513441,-46.570698,None,None,None,None,None,None,None,None,None,2,0,AV TTE AMARO FELICISSIMO DA SILVEIRA,Vítimas Feridas,1,Colisão,6af448aa-af1d-46d4-838f-957577e3d181,1,,D121600311,,Colisão
,2019-06-11T19:49:20.818852+00:00,2019-06-11T19:49:20.818905+00:00,2016-12-01T14:10:00+00:00,2016-12-01T14:10:00+00:00,-23.492009,-46.445154,None,None,None,None,None,None,None,None,None,2,0,PC PDE ALEIXO MONTEIRO MAFRA,Vítimas Feridas,1,Colisão,aea4d20c-0d58-48f0-a07d-88d0946291b3,1,,D121600570,,Colisão
,2019-06-11T19:49:43.143896+00:00,2019-06-11T19:49:43.143951+00:00,2016-12-01T10:00:00+00:00,2016-12-01T10:00:00+00:00,-23.633993,-46.735052,None,None,None,None,None,None,None,None,None,2,0,R DEL MORAES NOVAES,Vítimas Feridas,1,Colisão,19709fb6-6fe0-44fb-9919-4f74ab08633c,1,,D121600676,,Colisão
,2019-06-11T19:50:56.397672+00:00,2019-06-11T19:50:56.397702+00:00,2016-12-01T03:47:00+00:00,2016-12-01T03:47:00+00:00,-23.532947,-46.624669,None,None,None,None,None,None,None,None,None,2,0,AV DO ESTADO,Vítimas Feridas,1,Colisão,0d76b854-ba85-4a9e-9fb2-0799592ec80b,1,,D121600995,,Colisão
,2019-06-11T19:44:55.894666+00:00,2019-06-11T19:44:55.894719+00:00,2016-11-30T14:00:00+00:00,2016-11-30T14:00:00+00:00,-23.502377,-46.672065,None,None,None,None,None,None,None,None,None,2,0,R CAROLINA SOARES,Vítimas Feridas,1,Colisão,9d7bed37-e0df-4c8f-aac2-5d7d974d6b19,1,,D111600393,,Colisão
,2019-06-11T19:44:36.361075+00:00,2019-06-11T19:44:36.361128+00:00,2016-11-30T10:00:00+00:00,2016-11-30T10:00:00+00:00,-23.557381,-46.698379,None,None,None,None,None,None,None,None,None,2,0,R NATINGUI,Vítimas Feridas,1,Colisão,66df1517-4c69-4258-8146-36fa86ddd964,1,,D111600304,,Colisão lateral
,2019-06-11T19:45:23.871046+00:00,2019-06-11T19:45:23.871098+00:00,2016-11-30T02:56:00+00:00,2016-11-30T02:56:00+00:00,-23.472358,-46.666731,None,None,None,None,None,None,None,None,None,2,0,AV PARADA PINTO,Vítimas Feridas,1,Colisão,51f4e1ab-d55f-4d2b-8545-ccf7d05225cb,1,,D111600512,,Colisão
,2019-06-11T19:45:11.493705+00:00,2019-06-11T19:45:11.493757+00:00,2016-11-28T10:00:00+00:00,2016-11-28T10:00:00+00:00,-23.596894,-46.758302,None,None,None,None,None,None,None,None,None,1,0,R NATAL PIGASSI,Vítimas Feridas,1,Choque,6df9d205-f063-4208-aa31-76332a74eec5,1,,D111600464,,Choque
,2019-06-11T19:46:32.168380+00:00,2019-06-11T19:46:32.168435+00:00,2016-11-27T18:30:00+00:00,2016-11-27T18:30:00+00:00,-23.515674,-46.497598,None,None,None,None,None,None,None,None,None,2,0,R JOSE GARCIA TERRA,Vítimas Feridas,1,Colisão,8fa8a4c6-d230-4bf5-8965-44eb05a3adce,1,,D111600830,,Colisão
,2019-06-11T19:45:49.267669+00:00,2019-06-11T19:45:49.267721+00:00,2016-11-27T00:30:00+00:00,2016-11-27T00:30:00+00:00,-23.528723,-46.628397,None,None,None,None,None,None,None,None,None,2,0,R DEOCLECIANA,Vítimas Feridas,1,Colisão,450c7964-bae0-4ace-93c4-bf8f750d18ce,1,,D111600622,,Colisão
,2019-06-11T19:46:28.497727+00:00,2019-06-11T19:46:28.497779+00:00,2016-11-26T19:00:00+00:00,2016-11-26T19:00:00+00:00,-23.496743,-46.407035,None,None,None,None,None,None,None,None,None,2,0,R EURIDES F. DO NASCIMENTO,Vítimas Feridas,1,Colisão,4f805157-8803-4824-8d1b-5137930b6505,1,,D111600812,,Colisão
,2019-06-11T19:47:09.268850+00:00,2019-06-11T19:47:09.268879+00:00,2016-11-25T22:40:00+00:00,2016-11-25T22:40:00+00:00,-23.528718,-46.448403,None,None,None,None,None,None,None,None,None,2,0,R B. B. VARELA,Vítimas Feridas,1,Colisão,ebb40a49-216e-43ba-83fc-3062a760da09,1,,D111601003,,Colisão
,2019-06-11T19:47:00.931240+00:00,2019-06-11T19:47:00.931292+00:00,2016-11-25T21:20:00+00:00,2016-11-25T21:20:00+00:00,-23.578117,-46.685674,None,None,None,None,None,None,None,None,None,1,0,R ANTONIO JOSE DA SILVA,Vítimas Feridas,1,Queda,2a91c139-1f0b-424a-9b25-de8f2f9e4d11,1,,D111600961,,Queda bicicleta
,2019-06-11T19:45:24.398900+00:00,2019-06-11T19:45:24.398952+00:00,2016-11-25T14:13:00+00:00,2016-11-25T14:13:00+00:00,-23.548906,-46.65021,None,None,None,None,None,None,None,None,None,2,0,R MARQ DE PARANAGUA,Vítimas Feridas,1,Colisão,c61f24e9-493f-4c7e-8724-e784d3654dcb,1,,D111600514,,Colisão
,2019-06-11T19:44:29.814674+00:00,2019-06-11T19:44:29.814725+00:00,2016-11-24T01:10:00+00:00,2016-11-24T01:10:00+00:00,-23.589523,-46.575608,None,None,None,None,None,None,None,None,None,2,0,R MONS PIO RAGAZINSKAS,Vítimas Feridas,1,Colisão,1dce2c1b-73df-488a-b914-2ad7a01e70f8,1,,D111600273,,Colisão
,2019-06-11T19:44:47.328236+00:00,2019-06-11T19:44:47.328290+00:00,2016-11-23T21:40:00+00:00,2016-11-23T21:40:00+00:00,-23.626242,-46.641783,None,None,None,None,None,None,None,None,None,2,1,AL DOS GUAIOS,Vítimas Fatais,1,Colisão,d5543e79-d658-4429-8010-cda98e0f89bd,0,,D111600356,,Colisão
,2019-06-11T19:47:19.006920+00:00,2019-06-11T19:47:19.006963+00:00,2016-11-23T16:32:00+00:00,2016-11-23T16:32:00+00:00,-23.45826,-46.612402,None,None,None,None,None,None,None,None,None,2,1,R MARIA AMALIA LOPES AZEVEDO,Vítimas Fatais,1,Colisão,057e0fa3-9bac-4016-8ab0-7a9c29dd3505,0,,D111601050,,Colisão
,2019-06-11T19:47:12.187296+00:00,2019-06-11T19:47:12.187333+00:00,2016-11-23T09:05:00+00:00,2016-11-23T09:05:00+00:00,-23.586389,-46.802996,None,None,None,None,None,None,None,None,None,2,0,TV RIO TARAUACA,Vítimas Feridas,1,Colisão,44e4d5a7-b269-475a-bd99-d00ab02f732c,1,,D111601016,,Colisão
,2019-06-11T19:43:29.789599+00:00,2019-06-11T19:43:29.789627+00:00,2016-11-22T22:22:00+00:00,2016-11-22T22:22:00+00:00,-23.555678,-46.60375,None,None,None,None,None,None,None,None,None,2,0,R ORVILLE DERBY,Vítimas Feridas,1,Colisão,e95ce977-170d-4b84-9429-8b406feb878a,1,,D111600003,,Colisão
,2019-06-11T19:45:07.287648+00:00,2019-06-11T19:45:07.287700+00:00,2016-11-22T19:30:00+00:00,2016-11-22T19:30:00+00:00,-23.466608,-46.695158,None,None,None,None,None,None,None,None,None,2,0,AV ALMYR DEHAR,Vítimas Feridas,1,Colisão,21c2ea8e-9e60-42e7-8caf-8a08b9de5070,1,,D111600450,,Colisão
,2019-06-11T19:44:11.116201+00:00,2019-06-11T19:44:11.116253+00:00,2016-11-22T16:30:00+00:00,2016-11-22T16:30:00+00:00,-23.532057,-46.484904,None,None,None,None,None,None,None,None,None,2,0,R AMPARO DE SAO FRANCISCO,Vítimas Feridas,1,Colisão,372c3a46-a72f-45b8-a504-0b71682ee221,1,,D111600187,,Colisão
,2019-06-11T19:44:47.521139+00:00,2019-06-11T19:44:47.521191+00:00,2016-11-21T13:30:00+00:00,2016-11-21T13:30:00+00:00,-23.559732,-46.746772,None,None,None,None,None,None,None,None,None,2,0,AV CORIFEU DE AZEVEDO MARQUES,Vítimas Feridas,1,Colisão,c83416f2-0c08-47ee-aaf1-ec7b639c7708,1,,D111600357,,Colisão
,2019-06-11T19:43:45.338552+00:00,2019-06-11T19:43:45.338607+00:00,2016-11-21T11:00:00+00:00,2016-11-21T11:00:00+00:00,-23.63356,-46.679138,None,None,None,None,None,None,None,None,None,2,0,R DR ADHEMAR QUEIROZ DE MORAES,Vítimas Feridas,1,Colisão,30a6460c-0e8a-4df2-ac50-37dcc718e3f5,1,,D111600069,,Colisão
,2019-06-11T19:45:03.515628+00:00,2019-06-11T19:45:03.515680+00:00,2016-11-21T04:14:00+00:00,2016-11-21T04:14:00+00:00,-23.495507,-46.677715,None,None,None,None,None,None,None,None,None,2,0,AV ANTONIO MUNHOZ BONILHA,Vítimas Feridas,1,Colisão,fbdbc1fb-bcbf-49f8-8d91-58d15a3564e3,1,,D111600431,,Colisão
,2019-06-11T19:46:46.029433+00:00,2019-06-11T19:46:46.029486+00:00,2016-11-19T21:20:00+00:00,2016-11-19T21:20:00+00:00,-23.554397,-46.49626,None,None,None,None,None,None,None,None,None,2,0,R JOAO LUIZ FARIA,Vítimas Feridas,1,Colisão,fa30f21a-c5bb-4aae-85f5-5aaf3dfade65,1,,D111600895,,Colisão
,2019-06-11T19:45:15.198015+00:00,2019-06-11T19:45:15.198070+00:00,2016-11-19T18:10:00+00:00,2016-11-19T18:10:00+00:00,-23.443107,-46.590426,None,None,None,None,None,None,None,None,None,2,0,SEM DENOMINACAO,Vítimas Feridas,1,Colisão,2d6d2817-9860-460e-881a-d463b4ead5ce,1,,D111600477,,Colisão
,2019-06-11T19:46:52.073795+00:00,2019-06-11T19:46:52.073850+00:00,2016-11-18T13:33:00+00:00,2016-11-18T13:33:00+00:00,-23.653879,-46.734589,None,None,None,None,None,None,None,None,None,2,0,R JOAQUIM ESPINOSA,Vítimas Feridas,2,Colisão,52e8a172-396b-410b-8fa5-f7117a8fd15c,2,,D111600920,,Colisão
,2019-06-11T19:46:27.703153+00:00,2019-06-11T19:46:27.703203+00:00,2016-11-17T16:00:00+00:00,2016-11-17T16:00:00+00:00,-23.583184,-46.405433,None,None,None,None,None,None,None,None,None,2,0,TV PROF CHAVES,Vítimas Feridas,1,Colisão,9b649acb-03ac-48b4-bb2f-839d53363c26,1,,D111600809,,Colisão
,2019-06-11T19:44:07.993441+00:00,2019-06-11T19:44:07.993493+00:00,2016-11-17T01:01:00+00:00,2016-11-17T01:01:00+00:00,-23.435975,-46.715948,None,None,None,None,None,None,None,None,None,2,0,AV DEP CANTIDIO SAMPAIO,Vítimas Feridas,1,Colisão,ff6b84c5-9696-4f8b-9bd6-e67ff0c149bd,1,,D111600173,,Colisão
,2019-06-11T19:47:18.634465+00:00,2019-06-11T19:47:18.634506+00:00,2016-11-16T10:30:00+00:00,2016-11-16T10:30:00+00:00,-23.550702,-46.628268,None,None,None,None,None,None,None,None,None,2,0,PQ DOM PEDRO II,Vítimas Feridas,1,Colisão,e5807fd8-4bf7-4f2d-b37f-490904e5c7c9,1,,D111601048,,Colisão
,2019-06-11T19:46:50.091200+00:00,2019-06-11T19:46:50.091251+00:00,2016-11-10T22:30:00+00:00,2016-11-10T22:30:00+00:00,-23.561609,-46.680892,None,None,None,None,None,None,None,None,None,2,0,R FRANCISCO LEITAO,Vítimas Feridas,1,Colisão,d7ad63f3-cb04-4f60-8f61-3985bfab3fd7,1,,D111600914,,Colisão
,2019-06-11T19:45:01.766009+00:00,2019-06-11T19:45:01.766063+00:00,2016-11-10T19:05:00+00:00,2016-11-10T19:05:00+00:00,-23.494508,-46.411912,None,None,None,None,None,None,None,None,None,2,0,R DR GIL MARTINS,Vítimas Feridas,1,Colisão,b239176b-0cc8-425a-a0d8-f6b978a18cf9,1,,D111600422,,Colisão
,2019-06-11T19:47:13.731646+00:00,2019-06-11T19:47:13.731697+00:00,2016-11-10T14:00:00+00:00,2016-11-10T14:00:00+00:00,-23.498717,-46.423148,None,None,None,None,None,None,None,None,None,2,0,PC FRANCISCO PEREIRA,Vítimas Feridas,1,Colisão,c4322ddc-e4ee-4f30-95ed-052d2df33afb,1,,D111601025,,Colisão
,2019-06-11T19:45:35.043040+00:00,2019-06-11T19:45:35.043091+00:00,2016-11-10T00:16:00+00:00,2016-11-10T00:16:00+00:00,-23.559938,-46.578428,None,None,None,None,None,None,None,None,None,1,1,R PIRACUNUNGA,Vítimas Fatais,1,Choque,4221ec45-1143-4cd5-b944-247567481abf,0,,D111600560,,Choque
,2019-06-11T19:45:51.724738+00:00,2019-06-11T19:45:51.724789+00:00,2016-11-05T10:20:00+00:00,2016-11-05T10:20:00+00:00,-23.454563,-46.570931,None,None,None,None,None,None,None,None,None,2,1,RV FERNAO DIAS,Vítimas Fatais,1,Colisão,b1e69319-b5d5-488b-8aee-f4b76ff14fbf,0,,D111600632,,Colisão
,2019-06-11T19:46:51.873686+00:00,2019-06-11T19:46:51.873739+00:00,2016-11-03T14:50:00+00:00,2016-11-03T14:50:00+00:00,-23.543584,-46.410128,None,None,None,None,None,None,None,None,None,2,0,R CAP PUCCI,Vítimas Feridas,1,Colisão,b6186b6e-6e44-44f8-814b-6c7d7758ccdc,1,,D111600919,,Colisão
,2019-06-11T19:44:11.787854+00:00,2019-06-11T19:44:11.787906+00:00,2016-11-03T10:17:00+00:00,2016-11-03T10:17:00+00:00,-23.532732,-46.637402,None,None,None,None,None,None,None,None,None,2,0,R PRATES,Vítimas Feridas,1,Colisão,82b5db9a-6ad2-4471-a93c-6de58c41b360,1,,D111600190,,Colisão
,2019-06-11T19:46:59.872991+00:00,2019-06-11T19:46:59.873044+00:00,2016-11-02T19:10:00+00:00,2016-11-02T19:10:00+00:00,-23.550715,-46.6295,None,None,None,None,None,None,None,None,None,2,0,R DOS CARMELITAS,Vítimas Feridas,1,Colisão,b2e1a70c-eee4-4fd7-aa8c-39f85554ca41,1,,D111600955,,Colisão lateral
,2019-06-11T19:45:17.476765+00:00,2019-06-11T19:45:17.476818+00:00,2016-11-01T21:00:00+00:00,2016-11-01T21:00:00+00:00,-23.674724,-46.797017,None,None,None,None,None,None,None,None,None,2,0,R ANDORINHA PEQUENA,Vítimas Feridas,1,Colisão,84a1c4bf-57f8-4b01-8de2-3a6ecc35171a,1,,D111600485,,Colisão
,2019-06-11T19:44:33.610830+00:00,2019-06-11T19:44:33.610884+00:00,2016-11-01T15:00:00+00:00,2016-11-01T15:00:00+00:00,-23.496739,-46.626374,None,None,None,None,None,None,None,None,None,2,0,R ESTEFANIA MENDES PEREIRA,Vítimas Feridas,1,Colisão,a589f0c3-29e5-4c26-856d-511654d65fec,1,,D111600291,,Colisão transversal
,2019-06-11T19:43:28.784223+00:00,2019-06-11T19:43:28.784275+00:00,2016-10-31T18:44:00+00:00,2016-10-31T18:44:00+00:00,-23.558912,-46.697117,None,None,None,None,None,None,None,None,None,1,1,AV PEDROSO DE MORAIS,Vítimas Fatais,1,Atropelamento,4cf78eef-b302-4ad3-8886-af6871273f93,0,,D101601231,,Atropelamento
,2019-06-11T19:41:01.726775+00:00,2019-06-11T19:41:01.726826+00:00,2016-10-28T21:30:00+00:00,2016-10-28T21:30:00+00:00,-23.613317,-46.742602,None,None,None,None,None,None,None,None,None,2,0,R DR LUIZ MIGLIANO,Vítimas Feridas,1,Colisão,03d33c59-9eaf-4e8a-a93d-8066c508cc54,1,,D101600594,,Colisão
,2019-06-11T19:42:53.823056+00:00,2019-06-11T19:42:53.823108+00:00,2016-10-28T10:30:00+00:00,2016-10-28T10:30:00+00:00,-23.497808,-46.382117,None,None,None,None,None,None,None,None,None,2,0,R PALMEIRA TUCUIM,Vítimas Feridas,1,Colisão,1e4b0edf-bb37-42ef-bdfb-7b0115826a2e,1,,D101601091,,Colisão
,2019-06-11T19:41:20.937156+00:00,2019-06-11T19:41:20.937208+00:00,2016-10-28T08:20:00+00:00,2016-10-28T08:20:00+00:00,-23.722227,-46.785204,None,None,None,None,None,None,None,None,None,2,0,ES DO EMBU-GUACU,Vítimas Feridas,1,Colisão,49f0b53c-76cd-4eba-a674-64ae92aff72b,1,,D101600667,,Colisão
,2019-06-11T19:39:39.113576+00:00,2019-06-11T19:39:39.113629+00:00,2016-10-27T19:00:00+00:00,2016-10-27T19:00:00+00:00,-23.746098,-46.780621,None,None,None,None,None,None,None,None,None,2,1,R ALBERGATI CAPACELLI,Vítimas Fatais,1,Colisão,3ef06ce2-0c53-4828-84f0-e235e812ae15,0,,D101600231,,Colisão traseira
,2019-06-11T19:38:52.638872+00:00,2019-06-11T19:38:52.638925+00:00,2016-10-26T18:30:00+00:00,2016-10-26T18:30:00+00:00,-23.663843,-46.706934,None,None,None,None,None,None,None,None,None,2,0,R CRISTALINO ROLIM DE FREITAS,Vítimas Feridas,1,Colisão,fba2a096-5054-4752-aa53-5b48e7274b03,1,,D101600091,,Colisão
,2019-06-11T19:41:15.776134+00:00,2019-06-11T19:41:15.776185+00:00,2016-10-26T16:20:00+00:00,2016-10-26T16:20:00+00:00,-23.473771,-46.683358,None,None,None,None,None,None,None,None,None,2,0,AV JOAO PAULO I,Vítimas Feridas,1,Colisão,e08046fb-9948-4f28-8304-f650aec9c2d5,1,,D101600644,,Colisão
,2019-06-11T19:41:43.721223+00:00,2019-06-11T19:41:43.721277+00:00,2016-10-25T03:00:00+00:00,2016-10-25T03:00:00+00:00,-23.55146,-46.635114,None,None,None,None,None,None,None,None,None,2,0,PC DR JOAO MENDES,Vítimas Feridas,1,Colisão,d5196777-0fa8-4874-a7de-e77f4b31d31b,1,,D101600763,,Colisão
,2019-06-11T19:41:30.311039+00:00,2019-06-11T19:41:30.311094+00:00,2016-10-24T16:36:00+00:00,2016-10-24T16:36:00+00:00,-23.477541,-46.718282,None,None,None,None,None,None,None,None,None,2,0,R VIG GODOI,Vítimas Feridas,1,Colisão,8c6c189c-f412-4d9a-843a-8558035cfeec,1,,D101600711,,Colisão
,2019-06-11T19:43:17.601165+00:00,2019-06-11T19:43:17.601217+00:00,2016-10-24T16:00:00+00:00,2016-10-24T16:00:00+00:00,-23.484583,-46.4788,None,None,None,None,None,None,None,None,None,2,1,R DR ASSIS RIBEIRO,Vítimas Fatais,1,Colisão,22715720-a7fd-41d1-8a43-583e754a3835,0,,D101601183,,Colisão
,2019-06-11T19:39:35.529221+00:00,2019-06-11T19:39:35.529273+00:00,2016-10-24T13:45:00+00:00,2016-10-24T13:45:00+00:00,-23.535826,-46.4665,None,None,None,None,None,None,None,None,None,2,0,R CORREIA DE GODOI,Vítimas Feridas,1,Colisão,3020de60-4573-46cc-a3ba-831f030fcb0e,1,,D101600214,,Colisão
,2019-06-11T19:39:01.085487+00:00,2019-06-11T19:39:01.085538+00:00,2016-10-23T10:20:00+00:00,2016-10-23T10:20:00+00:00,-23.5518,-46.635273,None,None,None,None,None,None,None,None,None,2,0,PC DR JOAO MENDES,Vítimas Feridas,1,Colisão,51aa9c10-cc63-4dac-9b23-6b4cd15ee954,1,,D101600036,,Colisão
,2019-06-11T19:38:52.808510+00:00,2019-06-11T19:38:52.808562+00:00,2016-10-23T08:08:00+00:00,2016-10-23T08:08:00+00:00,-23.51374,-46.425525,None,None,None,None,None,None,None,None,None,2,0,AV NORDESTINA,Vítimas Feridas,1,Colisão,f7e30a1b-c38c-4346-a88f-666c86c506a7,1,,D101600092,,Colisão
,2019-06-11T19:40:59.017348+00:00,2019-06-11T19:40:59.017402+00:00,2016-10-22T23:30:00+00:00,2016-10-22T23:30:00+00:00,-23.493798,-46.588597,None,None,None,None,None,None,None,None,None,2,0,R ODETE DE MEDEIROS,Vítimas Feridas,1,Colisão,d8eb223e-cf06-4bb8-a1cc-60b4b929dda4,1,,D101600586,,Colisão
,2019-06-11T19:41:30.926865+00:00,2019-06-11T19:41:30.926916+00:00,2016-10-20T18:00:00+00:00,2016-10-20T18:00:00+00:00,-23.654605,-46.701272,None,None,None,None,None,None,None,None,None,2,0,R CARLOS GOMES,Vítimas Feridas,1,Colisão,c04d525f-2ad8-48b4-aa96-a27e2cf1ec85,1,,D101600713,,Colisão
,2019-06-11T19:40:16.282466+00:00,2019-06-11T19:40:16.282518+00:00,2016-10-20T16:40:00+00:00,2016-10-20T16:40:00+00:00,-23.647831,-46.624492,None,None,None,None,None,None,None,None,None,2,0,AV MIGUEL ESTEFNO,Vítimas Feridas,1,Colisão,95d0195d-4db8-41f0-8fb3-41dd00e3bd84,1,,D101600397,,Colisão lateral
,2019-06-11T19:40:42.184093+00:00,2019-06-11T19:40:42.184146+00:00,2016-10-19T21:00:00+00:00,2016-10-19T21:00:00+00:00,-23.561507,-46.574587,None,None,None,None,None,None,None,None,None,2,0,AV SAPOPEMBA,Vítimas Feridas,2,Colisão,e9955bb4-adec-418a-acc2-a67cbd177df5,2,,D101600510,,Colisão
,2019-06-11T19:41:54.081421+00:00,2019-06-11T19:41:54.081475+00:00,2016-10-19T17:30:00+00:00,2016-10-19T17:30:00+00:00,-23.687931,-46.680695,None,None,None,None,None,None,None,None,None,2,0,AV NSRA DE SABARA,Vítimas Feridas,1,Colisão,f071ae4a-6d7f-4258-803f-5e295474c19d,1,,D101600816,,Colisão
,2019-06-11T19:43:21.609645+00:00,2019-06-11T19:43:21.609696+00:00,2016-10-19T13:10:00+00:00,2016-10-19T13:10:00+00:00,-23.51418,-46.530304,None,None,None,None,None,None,None,None,None,2,0,R S FLORENCIO,Vítimas Feridas,1,Colisão,b2469dbc-96f0-4dfc-a7c5-c52105368129,1,,D101601201,,Colisão
,2019-06-11T19:40:41.475461+00:00,2019-06-11T19:40:41.475512+00:00,2016-10-18T22:02:00+00:00,2016-10-18T22:02:00+00:00,-23.522273,-46.440395,None,None,None,None,None,None,None,None,None,2,0,R FORTE DE SAO FELIPE,Vítimas Feridas,1,Colisão,cf49e429-825e-49db-843c-6bcb942f47e3,1,,D101600507,,Colisão
,2019-06-11T19:41:49.311715+00:00,2019-06-11T19:41:49.311744+00:00,2016-10-18T09:30:00+00:00,2016-10-18T09:30:00+00:00,-23.584682,-46.79121,None,None,None,None,None,None,None,None,None,2,0,R CANDIDO FONTOURA,Vítimas Feridas,1,Colisão,d34abc49-590f-4fda-a0af-e032205c43db,1,,D101600788,,Colisão
,2019-06-11T19:42:04.709751+00:00,2019-06-11T19:42:04.709806+00:00,2016-10-18T09:15:00+00:00,2016-10-18T09:15:00+00:00,-23.496441,-46.506942,None,None,None,None,None,None,None,None,None,2,0,R OLHO D'AGUA DO BORGES,Vítimas Feridas,1,Colisão,d5d2c86f-b2ae-4561-a82a-8ab890c2152a,1,,D101600874,,Colisão
,2019-06-11T19:42:22.350023+00:00,2019-06-11T19:42:22.350077+00:00,2016-10-18T00:00:00+00:00,2016-10-18T00:00:00+00:00,-23.48988,-46.697138,None,None,None,None,None,None,None,None,None,2,0,AV ELISIO TEIXEIRA LEITE,Vítimas Feridas,1,Colisão,867d6ab5-47c4-44d9-bb45-77357e6c042a,1,,D101600953,,Colisão
,2019-06-11T19:39:48.048637+00:00,2019-06-11T19:39:48.048689+00:00,2016-10-17T12:00:00+00:00,2016-10-17T12:00:00+00:00,-23.579306,-46.685219,None,None,None,None,None,None,None,None,None,2,0,AV BRIG FARIA LIMA,Vítimas Feridas,1,Colisão,f4c2e00b-e3d5-4446-86a3-0fa6582f0c54,1,,D101600273,,Colisão
,2019-06-11T19:42:12.256776+00:00,2019-06-11T19:42:12.256828+00:00,2016-10-15T04:50:00+00:00,2016-10-15T04:50:00+00:00,-23.591846,-46.540921,None,None,None,None,None,None,None,None,None,1,0,TV NOVELOS DA CHINA,Vítimas Feridas,1,Queda,49dbdeba-5c68-4917-b5bf-e1ea5585b9e1,1,,D101600906,,Queda bicicleta
,2019-06-11T19:42:24.697945+00:00,2019-06-11T19:42:24.697999+00:00,2016-10-14T01:23:00+00:00,2016-10-14T01:23:00+00:00,-23.577768,-46.481682,None,None,None,None,None,None,None,None,None,2,0,ESCADARIA,Vítimas Feridas,1,Colisão,97c1e5e1-dece-4867-b1ec-22ba3a510ac1,1,,D101600962,,Colisão
,2019-06-11T19:38:47.403782+00:00,2019-06-11T19:38:47.403835+00:00,2016-10-12T16:30:00+00:00,2016-10-12T16:30:00+00:00,-23.556993,-46.698084,None,None,None,None,None,None,None,None,None,2,0,R NATINGUI,Vítimas Feridas,1,Colisão,76adf461-24ec-4554-9e49-759f1b3a4db2,1,,D101600072,,Colisão frontal
,2019-06-11T19:40:44.095138+00:00,2019-06-11T19:40:44.095190+00:00,2016-10-11T00:13:00+00:00,2016-10-11T00:13:00+00:00,-23.467411,-46.651742,None,None,None,None,None,None,None,None,None,2,0,TV MANUEL DA CRUZ BENTO,Vítimas Feridas,1,Colisão,51c2b321-2974-4a4b-848f-67ec05cfa4d6,1,,D101600519,,Colisão frontal
,2019-06-11T19:39:13.498717+00:00,2019-06-11T19:39:13.498767+00:00,2016-10-10T21:20:00+00:00,2016-10-10T21:20:00+00:00,-23.487258,-46.644267,None,None,None,None,None,None,None,None,None,2,0,R DONA MARTINHA,Vítimas Feridas,1,Colisão,158bc8a4-5cb6-49d8-a704-8a82fb028734,1,,D101600117,,Colisão
,2019-06-11T19:41:33.995615+00:00,2019-06-11T19:41:33.995667+00:00,2016-10-10T10:30:00+00:00,2016-10-10T10:30:00+00:00,-23.533942,-46.619611,None,None,None,None,None,None,None,None,None,1,0,R RODRIGUES DOS SANTOS,Vítimas Feridas,1,Atropelamento,e6266152-f6b6-4e5c-a9c4-7a6114aeaef3,1,,D101600725,,Atropelamento
,2019-06-11T19:39:39.307003+00:00,2019-06-11T19:39:39.307055+00:00,2016-10-09T22:20:00+00:00,2016-10-09T22:20:00+00:00,-23.519576,-46.416824,None,None,None,None,None,None,None,None,None,2,0,R CAP RIBEIRO DE CAMARGO,Vítimas Feridas,1,Colisão,3295b030-a65b-49b8-89f0-027c5953228e,1,,D101600232,,Colisão
,2019-06-11T19:40:55.187915+00:00,2019-06-11T19:40:55.187968+00:00,2016-10-09T21:00:00+00:00,2016-10-09T21:00:00+00:00,-23.633539,-46.641606,None,None,None,None,None,None,None,None,None,2,0,AV DR HUGO BEOLCHI,Vítimas Feridas,1,Colisão,a2d462a1-c59d-45c5-af09-86c72f2e1627,1,,D101600568,,Colisão
